timestamp,city,aqi,wind_speed,humidity,date,hour,month,weather
2025-04-27 10:16:56.886181+07:00,Hà Nội,142,18.8,82.0,2025-04-27,10,4,Scattered Clouds
2025-04-27 11:01:34.008750+07:00,Hà Nội,142,18.8,82.0,2025-04-27,11,4,Scattered Clouds
2025-04-27 12:01:43.052914+07:00,Hà Nội,134,17.2,77.0,2025-04-27,12,4,Scattered Clouds
2025-04-27 13:01:37.023243+07:00,Hà Nội,118,15.3,73.0,2025-04-27,13,4,Scattered Clouds
2025-04-27 14:01:30.730535+07:00,Hà Nội,107,15.1,64.0,2025-04-27,14,4,Scattered Clouds
2025-04-27 15:01:37.154241+07:00,Hà Nội,103,15.9,66.0,2025-04-27,15,4,Scattered Clouds
2025-04-27 16:01:30.987675+07:00,Hà Nội,129,15.4,66.0,2025-04-27,16,4,Scattered Clouds
2025-04-27 17:01:27.715980+07:00,Hà Nội,117,17.1,68.0,2025-04-27,17,4,Scattered Clouds
2025-04-27 18:01:40.542837+07:00,Hà Nội,111,16.9,70.0,2025-04-27,18,4,Scattered Clouds
2025-04-27 19:01:49.080213+07:00,Hà Nội,105,21.1,76.0,2025-04-27,19,4,Scattered Clouds
2025-04-27 20:05:57.299512+07:00,Hà Nội,92,22.9,80.0,2025-04-27,20,4,Scattered Clouds
2025-04-27 21:01:16.978829+07:00,Hà Nội,91,22.9,80.0,2025-04-27,21,4,Scattered Clouds
2025-04-27 22:01:35.645785+07:00,Hà Nội,82,16.7,84.0,2025-04-27,22,4,Scattered Clouds
2025-04-27 23:01:40.513660+07:00,Hà Nội,77,9.5,90.0,2025-04-27,23,4,Scattered Clouds
2025-04-28 00:01:28.364367+07:00,Hà Nội,80,9.5,90.0,2025-04-28,0,4,Scattered Clouds
2025-04-28 01:01:39.540432+07:00,Hà Nội,84,8.7,93.0,2025-04-28,1,4,Scattered Clouds
2025-04-28 02:01:35.024194+07:00,Hà Nội,83,9.5,95.0,2025-04-28,2,4,Scattered Clouds
2025-04-28 03:01:41.145576+07:00,Hà Nội,82,8.5,95.0,2025-04-28,3,4,Scattered Clouds
2025-04-28 04:01:25.092164+07:00,Hà Nội,94,8.5,95.0,2025-04-28,4,4,Scattered Clouds
2025-04-28 05:01:29.681441+07:00,Hà Nội,97,9.2,94.0,2025-04-28,5,4,Scattered Clouds
2025-04-28 06:01:44.092786+07:00,Hà Nội,103,9.3,93.0,2025-04-28,6,4,Scattered Clouds
2025-04-28 07:04:59.125412+07:00,Hà Nội,142,8.7,92.0,2025-04-28,7,4,Scattered Clouds
2025-04-28 08:29:11.755016+07:00,Hà Nội,147,9.2,92.0,2025-04-28,8,4,Scattered Clouds
2025-04-28 09:30:38.984497+07:00,Hà Nội,133,9.7,86.0,2025-04-28,9,4,Scattered Clouds
2025-04-28 10:18:16.373430+07:00,Hà Nội,64,9.8,88.0,2025-04-28,10,4,Rain
2025-04-28 11:01:59.474421+07:00,Hà Nội,64,9.8,86.0,2025-04-28,11,4,Scattered Clouds
2025-04-28 12:02:51.745927+07:00,Hà Nội,66,9.3,72.0,2025-04-28,12,4,Rain
2025-04-28 13:04:01.427257+07:00,Hà Nội,68,9.7,65.0,2025-04-28,13,4,Rain
2025-04-28 14:07:25.649770+07:00,Hà Nội,80,11.6,77.0,2025-04-28,14,4,Scattered Clouds
2025-04-28 15:09:11.894949+07:00,Hà Nội,81,14.3,72.0,2025-04-28,15,4,Scattered Clouds
2025-04-28 16:32:16.302413+07:00,Hà Nội,81,13.4,81.0,2025-04-28,16,4,Scattered Clouds
2025-04-28 16:34:26.606558+07:00,Hà Nội,81,13.4,81.0,2025-04-28,16,4,Scattered Clouds
2025-04-28 17:35:10.692776+07:00,Hà Nội,90,13.7,84.0,2025-04-28,17,4,Scattered Clouds
2025-04-28 18:18:32.929613+07:00,Hà Nội,106,13.4,83.0,2025-04-28,18,4,Scattered Clouds
2025-04-28 19:01:55.875520+07:00,Hà Nội,106,16.4,86.0,2025-04-28,19,4,Scattered Clouds
2025-04-28 20:15:50.096756+07:00,Hà Nội,112,17.7,90.0,2025-04-28,20,4,Scattered Clouds
2025-04-28 21:01:51.882942+07:00,Hà Nội,112,15.3,89.0,2025-04-28,21,4,Scattered Clouds
2025-04-28 22:01:46.934826+07:00,Hà Nội,110,15.3,89.0,2025-04-28,22,4,Scattered Clouds
2025-04-28 23:01:43.586650+07:00,Hà Nội,100,2.4,97.0,2025-04-28,23,4,Scattered Clouds
2025-04-29 01:01:47.080778+07:00,Hà Nội,102,2.3,96.0,2025-04-29,1,4,Scattered Clouds
2025-04-29 02:01:26.517290+07:00,Hà Nội,97,2.3,96.0,2025-04-29,2,4,Scattered Clouds
2025-04-29 03:01:46.351739+07:00,Hà Nội,107,6.4,90.0,2025-04-29,3,4,Scattered Clouds
2025-04-29 04:01:29.839918+07:00,Hà Nội,119,6.4,90.0,2025-04-29,4,4,Scattered Clouds
2025-04-29 05:01:48.618693+07:00,Hà Nội,132,6.4,90.0,2025-04-29,5,4,Scattered Clouds
2025-04-29 06:01:35.906032+07:00,Hà Nội,137,6.4,90.0,2025-04-29,6,4,Scattered Clouds
2025-04-29 07:04:51.405211+07:00,Hà Nội,137,3.9,84.0,2025-04-29,7,4,Scattered Clouds
2025-04-29 08:29:03.811602+07:00,Hà Nội,132,3.1,82.0,2025-04-29,8,4,Scattered Clouds
2025-04-29 09:29:32.894954+07:00,Hà Nội,139,3.5,77.0,2025-04-29,9,4,Scattered Clouds
2025-04-29 10:16:29.113440+07:00,Hà Nội,138,4.0,78.0,2025-04-29,10,4,Scattered Clouds
2025-04-29 11:01:35.794098+07:00,Hà Nội,141,4.8,76.0,2025-04-29,11,4,Rain
2025-04-29 12:01:34.570424+07:00,Hà Nội,110,6.3,76.0,2025-04-29,12,4,Scattered Clouds
2025-04-29 13:01:53.329893+07:00,Hà Nội,92,5.0,71.0,2025-04-29,13,4,Scattered Clouds
2025-04-29 14:01:39.612568+07:00,Hà Nội,94,5.0,71.0,2025-04-29,14,4,Scattered Clouds
2025-04-29 15:01:55.248832+07:00,Hà Nội,98,6.6,78.0,2025-04-29,15,4,Scattered Clouds
2025-04-29 16:01:48.330548+07:00,Hà Nội,112,12.2,82.0,2025-04-29,16,4,Scattered Clouds
2025-04-29 18:01:37.415477+07:00,Hà Nội,149,14.3,78.0,2025-04-29,18,4,Scattered Clouds
2025-04-29 19:02:05.747966+07:00,Hà Nội,158,13.4,84.0,2025-04-29,19,4,Scattered Clouds
2025-04-29 20:11:32.283496+07:00,Hà Nội,171,11.1,82.0,2025-04-29,20,4,Night Rain
2025-04-29 21:01:47.661011+07:00,Hà Nội,171,11.1,82.0,2025-04-29,21,4,Night Rain
2025-04-29 22:01:44.322330+07:00,Hà Nội,171,12.6,82.0,2025-04-29,22,4,Scattered Clouds
2025-04-29 23:01:57.590612+07:00,Hà Nội,157,9.5,90.0,2025-04-29,23,4,Scattered Clouds
2025-04-30 00:01:42.092328+07:00,Hà Nội,151,9.5,90.0,2025-04-30,0,4,Scattered Clouds
2025-04-30 01:01:49.488522+07:00,Hà Nội,151,9.2,91.0,2025-04-30,1,4,Scattered Clouds
2025-04-30 02:01:33.335178+07:00,Hà Nội,153,9.2,91.0,2025-04-30,2,4,Scattered Clouds
2025-04-30 03:01:43.157285+07:00,Hà Nội,145,9.0,92.0,2025-04-30,3,4,Scattered Clouds
2025-04-30 04:01:44.667624+07:00,Hà Nội,149,8.7,92.0,2025-04-30,4,4,Scattered Clouds
2025-04-30 05:01:32.039364+07:00,Hà Nội,144,7.6,92.0,2025-04-30,5,4,Scattered Clouds
2025-04-30 06:01:34.544321+07:00,Hà Nội,151,6.6,93.0,2025-04-30,6,4,Scattered Clouds
2025-04-30 07:04:39.802618+07:00,Hà Nội,148,7.9,91.0,2025-04-30,7,4,Scattered Clouds
2025-04-30 08:29:02.206779+07:00,Hà Nội,154,8.0,88.0,2025-04-30,8,4,Scattered Clouds
2025-04-30 09:29:24.358118+07:00,Hà Nội,140,7.4,86.0,2025-04-30,9,4,Scattered Clouds
2025-04-30 10:16:27.223664+07:00,Hà Nội,145,5.6,78.0,2025-04-30,10,4,Scattered Clouds
2025-04-30 11:01:48.324434+07:00,Hà Nội,145,4.5,76.0,2025-04-30,11,4,Scattered Clouds
2025-04-30 12:01:39.044207+07:00,Hà Nội,153,5.3,76.0,2025-04-30,12,4,Scattered Clouds
2025-04-30 13:01:44.890045+07:00,Hà Nội,143,6.3,71.0,2025-04-30,13,4,Scattered Clouds
2025-04-30 14:01:33.687485+07:00,Hà Nội,137,6.3,71.0,2025-04-30,14,4,Scattered Clouds
2025-04-30 15:01:48.078436+07:00,Hà Nội,133,5.6,71.0,2025-04-30,15,4,Scattered Clouds
2025-04-30 16:01:41.643509+07:00,Hà Nội,129,5.6,71.0,2025-04-30,16,4,Scattered Clouds
2025-04-30 18:01:28.529528+07:00,Hà Nội,139,2.6,73.0,2025-04-30,18,4,Scattered Clouds
2025-04-30 19:02:12.742993+07:00,Hà Nội,147,10.3,81.0,2025-04-30,19,4,Night Rain
2025-04-30 20:08:48.164506+07:00,Hà Nội,159,9.7,82.0,2025-04-30,20,4,Night Rain
2025-04-30 21:01:40.678548+07:00,Hà Nội,156,9.7,82.0,2025-04-30,21,4,Night Rain
2025-04-30 22:01:55.919744+07:00,Hà Nội,158,7.2,90.0,2025-04-30,22,4,Night Rain
2025-04-30 23:01:53.135489+07:00,Hà Nội,161,7.6,91.0,2025-04-30,23,4,Scattered Clouds
2025-05-01 00:01:50.168014+07:00,Hà Nội,163,7.6,91.0,2025-05-01,0,5,Scattered Clouds
2025-05-01 01:01:55.612938+07:00,Hà Nội,158,6.9,94.0,2025-05-01,1,5,Scattered Clouds
2025-05-01 02:01:40.649316+07:00,Hà Nội,152,6.9,94.0,2025-05-01,2,5,Scattered Clouds
2025-05-01 03:01:47.954571+07:00,Hà Nội,155,4.3,92.0,2025-05-01,3,5,Scattered Clouds
2025-05-01 04:01:50.921701+07:00,Hà Nội,152,4.3,92.0,2025-05-01,4,5,Scattered Clouds
2025-05-01 05:01:40.141802+07:00,Hà Nội,153,4.7,92.0,2025-05-01,5,5,Scattered Clouds
2025-05-01 06:01:45.055766+07:00,Hà Nội,149,5.6,93.0,2025-05-01,6,5,Scattered Clouds
2025-05-01 07:05:17.386261+07:00,Hà Nội,147,6.0,95.0,2025-05-01,7,5,Rain
2025-05-01 08:29:27.826671+07:00,Hà Nội,65,7.7,95.0,2025-05-01,8,5,Rain
2025-05-01 09:32:21.018863+07:00,Hà Nội,64,9.3,95.0,2025-05-01,9,5,Scattered Clouds
2025-05-01 10:21:44.118910+07:00,Hà Nội,68,4.5,95.0,2025-05-01,10,5,Scattered Clouds
2025-05-01 11:04:37.014757+07:00,Hà Nội,68,8.2,89.0,2025-05-01,11,5,Scattered Clouds
2025-05-01 12:01:39.149269+07:00,Hà Nội,68,8.2,89.0,2025-05-01,12,5,Scattered Clouds
2025-05-01 13:01:47.864626+07:00,Hà Nội,75,4.5,83.0,2025-05-01,13,5,Scattered Clouds
2025-05-01 14:01:37.131224+07:00,Hà Nội,82,4.5,83.0,2025-05-01,14,5,Scattered Clouds
2025-05-01 15:01:45.700022+07:00,Hà Nội,71,7.2,71.0,2025-05-01,15,5,Scattered Clouds
2025-05-01 16:01:44.789536+07:00,Hà Nội,65,7.7,78.0,2025-05-01,16,5,Scattered Clouds
2025-05-01 17:01:38.204650+07:00,Hà Nội,58,7.7,78.0,2025-05-01,17,5,Scattered Clouds
2025-05-01 18:01:32.793600+07:00,Hà Nội,55,9.0,76.0,2025-05-01,18,5,Scattered Clouds
2025-05-01 19:01:54.261945+07:00,Hà Nội,60,6.1,85.0,2025-05-01,19,5,Scattered Clouds
2025-05-01 20:07:59.217805+07:00,Hà Nội,71,6.9,87.0,2025-05-01,20,5,Scattered Clouds
2025-05-01 21:01:55.518228+07:00,Hà Nội,69,6.9,87.0,2025-05-01,21,5,Scattered Clouds
2025-05-01 22:01:38.118546+07:00,Hà Nội,73,4.3,87.0,2025-05-01,22,5,Scattered Clouds
2025-05-01 23:01:54.686885+07:00,Hà Nội,77,4.7,88.0,2025-05-01,23,5,Night Rain
2025-05-02 00:01:36.806918+07:00,Hà Nội,73,3.4,88.0,2025-05-02,0,5,Scattered Clouds
2025-05-02 01:01:47.738098+07:00,Hà Nội,68,7.6,88.0,2025-05-02,1,5,Scattered Clouds
2025-05-02 02:01:30.020522+07:00,Hà Nội,69,7.6,88.0,2025-05-02,2,5,Scattered Clouds
2025-05-02 03:01:39.280550+07:00,Hà Nội,72,7.4,90.0,2025-05-02,3,5,Scattered Clouds
2025-05-02 04:01:32.600314+07:00,Hà Nội,78,4.0,91.0,2025-05-02,4,5,Scattered Clouds
2025-05-02 05:01:43.363445+07:00,Hà Nội,85,4.0,91.0,2025-05-02,5,5,Scattered Clouds
2025-05-02 06:01:26.754546+07:00,Hà Nội,101,3.5,91.0,2025-05-02,6,5,Scattered Clouds
2025-05-02 07:04:35.794060+07:00,Hà Nội,129,3.1,86.0,2025-05-02,7,5,Scattered Clouds
2025-05-02 08:28:58.354318+07:00,Hà Nội,152,3.1,80.0,2025-05-02,8,5,Scattered Clouds
2025-05-02 09:29:40.273524+07:00,Hà Nội,147,2.3,70.0,2025-05-02,9,5,New Clouds
2025-05-02 10:17:36.870580+07:00,Hà Nội,154,2.6,63.0,2025-05-02,10,5,New Clouds
2025-05-02 11:01:38.813838+07:00,Hà Nội,154,2.6,63.0,2025-05-02,11,5,New Clouds
2025-05-02 12:01:50.795831+07:00,Hà Nội,137,1.0,52.0,2025-05-02,12,5,New Clouds
2025-05-02 13:02:00.286452+07:00,Hà Nội,107,1.0,52.0,2025-05-02,13,5,New Clouds
2025-05-02 14:01:37.380387+07:00,Hà Nội,102,4.5,49.0,2025-05-02,14,5,Scattered Clouds
2025-05-02 15:01:51.017366+07:00,Hà Nội,96,5.0,47.0,2025-05-02,15,5,New Clouds
2025-05-02 16:01:41.420535+07:00,Hà Nội,92,5.0,47.0,2025-05-02,16,5,New Clouds
2025-05-02 17:01:43.693324+07:00,Hà Nội,88,18.8,63.0,2025-05-02,17,5,New Clouds
2025-05-02 18:01:38.140081+07:00,Hà Nội,84,18.8,63.0,2025-05-02,18,5,New Clouds
2025-05-02 19:02:06.467384+07:00,Hà Nội,84,19.3,73.0,2025-05-02,19,5,Night Clear Sky
2025-05-02 20:08:23.985352+07:00,Hà Nội,154,17.7,76.0,2025-05-02,20,5,Night Clear Sky
2025-05-02 21:01:32.853935+07:00,Hà Nội,127,16.1,78.0,2025-05-02,21,5,Night Rain
2025-05-02 22:01:35.052260+07:00,Hà Nội,112,16.1,78.0,2025-05-02,22,5,Night Rain
2025-05-02 23:01:52.537065+07:00,Hà Nội,92,13.4,82.0,2025-05-02,23,5,Night Clear Sky
2025-05-03 00:01:45.965099+07:00,Hà Nội,101,13.4,82.0,2025-05-03,0,5,Night Clear Sky
2025-05-03 01:01:53.171309+07:00,Hà Nội,119,12.7,86.0,2025-05-03,1,5,Scattered Clouds
2025-05-03 02:01:40.655426+07:00,Hà Nội,123,12.7,86.0,2025-05-03,2,5,Scattered Clouds
2025-05-03 03:01:32.659233+07:00,Hà Nội,138,12.6,86.0,2025-05-03,3,5,Night Few Clouds
2025-05-03 04:01:44.333746+07:00,Hà Nội,133,11.9,87.0,2025-05-03,4,5,Night Few Clouds
2025-05-03 05:01:58.303189+07:00,Hà Nội,133,8.4,90.0,2025-05-03,5,5,Scattered Clouds
2025-05-03 06:01:28.193824+07:00,Hà Nội,137,8.4,90.0,2025-05-03,6,5,Scattered Clouds
2025-05-03 07:04:18.212066+07:00,Hà Nội,142,8.0,82.0,2025-05-03,7,5,Scattered Clouds
2025-05-03 08:29:01.265127+07:00,Hà Nội,152,7.7,77.0,2025-05-03,8,5,Scattered Clouds
2025-05-03 09:28:35.322085+07:00,Hà Nội,129,7.4,73.0,2025-05-03,9,5,Scattered Clouds
2025-05-03 10:16:21.583794+07:00,Hà Nội,139,6.3,73.0,2025-05-03,10,5,Scattered Clouds
2025-05-03 11:01:48.847674+07:00,Hà Nội,139,5.1,69.0,2025-05-03,11,5,Scattered Clouds
2025-05-03 12:01:49.610097+07:00,Hà Nội,132,6.3,69.0,2025-05-03,12,5,Scattered Clouds
2025-05-03 13:01:44.659882+07:00,Hà Nội,137,6.4,61.0,2025-05-03,13,5,Scattered Clouds
2025-05-03 14:01:38.782697+07:00,Hà Nội,142,6.4,61.0,2025-05-03,14,5,Scattered Clouds
2025-05-03 15:01:34.767301+07:00,Hà Nội,132,6.4,62.0,2025-05-03,15,5,Scattered Clouds
2025-05-03 16:01:27.811642+07:00,Hà Nội,112,18.7,62.0,2025-05-03,16,5,Scattered Clouds
2025-05-03 17:01:31.123320+07:00,Hà Nội,99,18.7,62.0,2025-05-03,17,5,Scattered Clouds
2025-05-03 18:01:27.887047+07:00,Hà Nội,92,18.0,66.0,2025-05-03,18,5,Scattered Clouds
2025-05-03 19:01:53.631397+07:00,Hà Nội,86,18.3,78.0,2025-05-03,19,5,Scattered Clouds
2025-05-03 20:06:34.213550+07:00,Hà Nội,95,18.2,81.0,2025-05-03,20,5,Night Rain
2025-05-03 21:01:36.425429+07:00,Hà Nội,92,18.2,81.0,2025-05-03,21,5,Night Rain
2025-05-03 22:01:31.570404+07:00,Hà Nội,88,17.4,85.0,2025-05-03,22,5,Night Few Clouds
2025-05-03 23:01:34.578250+07:00,Hà Nội,88,17.1,88.0,2025-05-03,23,5,Night Clear Sky
2025-05-04 00:01:28.445244+07:00,Hà Nội,92,16.7,89.0,2025-05-04,0,5,Night Clear Sky
2025-05-04 01:01:43.846176+07:00,Hà Nội,88,14.3,93.0,2025-05-04,1,5,Night Few Clouds
2025-05-04 02:01:37.002053+07:00,Hà Nội,87,14.3,93.0,2025-05-04,2,5,Night Few Clouds
2025-05-04 03:01:31.466752+07:00,Hà Nội,89,13.4,93.0,2025-05-04,3,5,Scattered Clouds
2025-05-04 04:01:27.512371+07:00,Hà Nội,89,9.7,95.0,2025-05-04,4,5,Scattered Clouds
2025-05-04 05:01:29.387110+07:00,Hà Nội,92,9.7,95.0,2025-05-04,5,5,Scattered Clouds
2025-05-04 06:01:35.902630+07:00,Hà Nội,96,8.5,95.0,2025-05-04,6,5,Scattered Clouds
2025-05-04 07:05:21.860559+07:00,Hà Nội,101,11.4,89.0,2025-05-04,7,5,Scattered Clouds
2025-05-04 08:29:25.626251+07:00,Hà Nội,106,12.9,82.0,2025-05-04,8,5,Scattered Clouds
2025-05-04 09:32:40.841296+07:00,Hà Nội,116,12.4,80.0,2025-05-04,9,5,Scattered Clouds
2025-05-04 10:21:30.372354+07:00,Hà Nội,128,10.3,76.0,2025-05-04,10,5,Scattered Clouds
2025-05-04 11:03:25.807128+07:00,Hà Nội,127,9.7,75.0,2025-05-04,11,5,Scattered Clouds
2025-05-04 12:01:49.655257+07:00,Hà Nội,127,8.0,66.0,2025-05-04,12,5,Scattered Clouds
2025-05-04 13:01:46.937294+07:00,Hà Nội,124,8.0,57.0,2025-05-04,13,5,Scattered Clouds
2025-05-04 14:01:26.116885+07:00,Hà Nội,124,8.0,57.0,2025-05-04,14,5,Scattered Clouds
2025-05-04 15:01:36.318901+07:00,Hà Nội,122,6.6,61.0,2025-05-04,15,5,Rain
2025-05-04 16:01:43.196450+07:00,Hà Nội,121,12.1,64.0,2025-05-04,16,5,Rain
2025-05-04 17:01:36.175569+07:00,Hà Nội,94,20.6,68.0,2025-05-04,17,5,Rain
2025-05-04 19:01:57.287182+07:00,Hà Nội,62,18.2,76.0,2025-05-04,19,5,Scattered Clouds
2025-05-04 20:07:54.069574+07:00,Hà Nội,84,16.9,83.0,2025-05-04,20,5,Scattered Clouds
2025-05-04 21:01:42.028045+07:00,Hà Nội,79,16.9,83.0,2025-05-04,21,5,Scattered Clouds
2025-05-04 22:01:41.575772+07:00,Hà Nội,93,19.6,86.0,2025-05-04,22,5,Scattered Clouds
2025-05-04 23:01:38.391238+07:00,Hà Nội,119,20.9,88.0,2025-05-04,23,5,Scattered Clouds
2025-05-05 00:01:22.874034+07:00,Hà Nội,127,20.3,90.0,2025-05-05,0,5,Scattered Clouds
2025-05-05 01:01:40.273317+07:00,Hà Nội,139,18.3,91.0,2025-05-05,1,5,Night Clear Sky
2025-05-05 02:01:38.376821+07:00,Hà Nội,149,18.3,91.0,2025-05-05,2,5,Night Clear Sky
2025-05-05 03:01:38.329314+07:00,Hà Nội,142,15.8,91.0,2025-05-05,3,5,Night Few Clouds
2025-05-05 04:01:49.058419+07:00,Hà Nội,147,12.2,93.0,2025-05-05,4,5,Night Few Clouds
2025-05-05 05:01:36.188552+07:00,Hà Nội,137,8.0,95.0,2025-05-05,5,5,Night Few Clouds
2025-05-05 06:01:33.967430+07:00,Hà Nội,119,6.9,96.0,2025-05-05,6,5,Night Few Clouds
2025-05-05 07:05:15.258469+07:00,Hà Nội,110,8.5,88.0,2025-05-05,7,5,Scattered Clouds
2025-05-05 08:29:17.517299+07:00,Hà Nội,126,6.6,81.0,2025-05-05,8,5,Scattered Clouds
2025-05-05 09:31:09.921298+07:00,Hà Nội,148,4.7,81.0,2025-05-05,9,5,Scattered Clouds
2025-05-05 10:19:59.520490+07:00,Hà Nội,153,2.7,71.0,2025-05-05,10,5,Scattered Clouds
2025-05-05 11:02:46.282163+07:00,Hà Nội,152,1.4,68.0,2025-05-05,11,5,Scattered Clouds
2025-05-05 12:01:44.672982+07:00,Hà Nội,147,1.4,68.0,2025-05-05,12,5,Scattered Clouds
2025-05-05 13:01:56.862883+07:00,Hà Nội,138,2.6,55.0,2025-05-05,13,5,Scattered Clouds
2025-05-05 14:01:43.255947+07:00,Hà Nội,126,2.6,55.0,2025-05-05,14,5,Scattered Clouds
2025-05-05 15:01:50.209669+07:00,Hà Nội,110,6.8,53.0,2025-05-05,15,5,Scattered Clouds
2025-05-05 16:01:51.342898+07:00,Hà Nội,97,11.9,46.0,2025-05-05,16,5,Scattered Clouds
2025-05-05 17:01:47.234636+07:00,Hà Nội,90,11.9,46.0,2025-05-05,17,5,Scattered Clouds
2025-05-05 18:01:36.457406+07:00,Hà Nội,91,22.2,59.0,2025-05-05,18,5,Scattered Clouds
2025-05-05 19:01:55.702626+07:00,Hà Nội,92,19.0,77.0,2025-05-05,19,5,Scattered Clouds
2025-05-05 20:09:20.346158+07:00,Hà Nội,92,12.2,86.0,2025-05-05,20,5,Night Rain
2025-05-05 21:01:45.845207+07:00,Hà Nội,95,12.2,86.0,2025-05-05,21,5,Night Rain
2025-05-05 22:01:42.793381+07:00,Hà Nội,77,17.1,90.0,2025-05-05,22,5,Night Rain
2025-05-05 23:01:48.941752+07:00,Hà Nội,69,17.2,89.0,2025-05-05,23,5,Night Rain
2025-05-06 00:01:43.055079+07:00,Hà Nội,79,17.2,89.0,2025-05-06,0,5,Night Rain
2025-05-06 01:01:43.093176+07:00,Hà Nội,99,14.6,90.0,2025-05-06,1,5,Scattered Clouds
2025-05-06 02:01:31.509533+07:00,Hà Nội,113,15.1,90.0,2025-05-06,2,5,Scattered Clouds
2025-05-06 03:01:54.165931+07:00,Hà Nội,111,12.6,92.0,2025-05-06,3,5,Scattered Clouds
2025-05-06 04:01:36.007312+07:00,Hà Nội,107,12.6,92.0,2025-05-06,4,5,Scattered Clouds
2025-05-06 05:01:29.551737+07:00,Hà Nội,97,10.6,93.0,2025-05-06,5,5,Scattered Clouds
2025-05-06 06:01:36.691453+07:00,Hà Nội,88,9.7,93.0,2025-05-06,6,5,Scattered Clouds
2025-05-06 07:04:43.216488+07:00,Hà Nội,86,12.1,88.0,2025-05-06,7,5,Scattered Clouds
2025-05-06 08:29:03.861856+07:00,Hà Nội,75,9.2,81.0,2025-05-06,8,5,Scattered Clouds
2025-05-06 09:30:00.190323+07:00,Hà Nội,77,7.9,84.0,2025-05-06,9,5,Scattered Clouds
2025-05-06 10:17:44.964129+07:00,Hà Nội,88,7.9,76.0,2025-05-06,10,5,Scattered Clouds
2025-05-06 11:01:43.829199+07:00,Hà Nội,87,7.9,76.0,2025-05-06,11,5,Scattered Clouds
2025-05-06 12:01:31.781873+07:00,Hà Nội,101,7.1,71.0,2025-05-06,12,5,Scattered Clouds
2025-05-06 13:01:50.118653+07:00,Hà Nội,97,6.4,67.0,2025-05-06,13,5,Scattered Clouds
2025-05-06 14:01:42.634231+07:00,Hà Nội,96,6.4,67.0,2025-05-06,14,5,Scattered Clouds
2025-05-06 15:01:49.496766+07:00,Hà Nội,91,15.8,65.0,2025-05-06,15,5,Scattered Clouds
2025-05-06 16:01:46.501593+07:00,Hà Nội,86,17.4,63.0,2025-05-06,16,5,Scattered Clouds
2025-05-06 17:01:54.556293+07:00,Hà Nội,84,17.9,69.0,2025-05-06,17,5,Scattered Clouds
2025-05-06 18:01:40.239906+07:00,Hà Nội,93,17.9,69.0,2025-05-06,18,5,Scattered Clouds
2025-05-06 19:02:06.260748+07:00,Hà Nội,102,17.1,87.0,2025-05-06,19,5,Scattered Clouds
2025-05-06 20:10:46.327678+07:00,Hà Nội,106,14.8,91.0,2025-05-06,20,5,Night Rain
2025-05-06 21:01:44.994104+07:00,Hà Nội,107,14.8,91.0,2025-05-06,21,5,Night Rain
2025-05-06 22:02:03.513409+07:00,Hà Nội,106,15.6,93.0,2025-05-06,22,5,Scattered Clouds
2025-05-06 23:01:49.856744+07:00,Hà Nội,97,16.1,94.0,2025-05-06,23,5,Scattered Clouds
2025-05-07 00:01:45.733920+07:00,Hà Nội,94,12.6,95.0,2025-05-07,0,5,Scattered Clouds
2025-05-07 01:01:49.233806+07:00,Hà Nội,82,13.8,96.0,2025-05-07,1,5,Scattered Clouds
2025-05-07 02:01:40.248620+07:00,Hà Nội,80,13.8,96.0,2025-05-07,2,5,Scattered Clouds
2025-05-07 03:01:47.391583+07:00,Hà Nội,77,14.3,95.0,2025-05-07,3,5,Scattered Clouds
2025-05-07 04:01:51.873344+07:00,Hà Nội,81,14.3,95.0,2025-05-07,4,5,Scattered Clouds
2025-05-07 05:01:33.282768+07:00,Hà Nội,75,13.8,96.0,2025-05-07,5,5,Scattered Clouds
2025-05-07 06:01:42.488110+07:00,Hà Nội,71,11.4,95.0,2025-05-07,6,5,Scattered Clouds
2025-05-07 07:04:42.138775+07:00,Hà Nội,69,13.4,90.0,2025-05-07,7,5,Scattered Clouds
2025-05-07 08:29:11.357796+07:00,Hà Nội,68,13.8,85.0,2025-05-07,8,5,Scattered Clouds
2025-05-07 09:30:22.899871+07:00,Hà Nội,71,12.7,81.0,2025-05-07,9,5,Scattered Clouds
2025-05-07 10:18:34.599601+07:00,Hà Nội,86,10.6,77.0,2025-05-07,10,5,Scattered Clouds
2025-05-07 11:02:04.906222+07:00,Hà Nội,84,9.5,72.0,2025-05-07,11,5,Scattered Clouds
2025-05-07 12:01:39.422622+07:00,Hà Nội,99,9.5,72.0,2025-05-07,12,5,Scattered Clouds
2025-05-07 13:01:58.821341+07:00,Hà Nội,105,3.7,66.0,2025-05-07,13,5,Scattered Clouds
2025-05-07 14:01:44.585197+07:00,Hà Nội,107,1.8,63.0,2025-05-07,14,5,Scattered Clouds
2025-05-07 15:01:52.986401+07:00,Hà Nội,105,5.5,63.0,2025-05-07,15,5,Scattered Clouds
2025-05-07 16:01:48.133785+07:00,Hà Nội,96,12.2,63.0,2025-05-07,16,5,Scattered Clouds
2025-05-07 17:01:41.398859+07:00,Hà Nội,90,12.2,63.0,2025-05-07,17,5,Scattered Clouds
2025-05-07 18:01:41.940518+07:00,Hà Nội,90,15.4,71.0,2025-05-07,18,5,Scattered Clouds
2025-05-07 19:02:09.326606+07:00,Hà Nội,92,17.1,83.0,2025-05-07,19,5,Night Rain
