timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-05-06T06:01:36.691453+07:00,Hà Nội,88,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.7 km/h,93%
2025-05-06T07:04:43.216488+07:00,Hà Nội,86,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.1 km/h,88%
2025-05-06T08:29:03.861856+07:00,Hà Nội,75,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,81%
2025-05-06T09:30:00.190323+07:00,Hà Nội,77,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.9 km/h,84%
2025-05-06T10:17:44.964129+07:00,Hà Nội,88,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.9 km/h,76%
2025-05-06T11:01:43.829199+07:00,Hà Nội,87,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.9 km/h,76%
2025-05-06T12:01:31.781873+07:00,Hà Nội,101,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.1 km/h,71%
2025-05-06T13:01:50.118653+07:00,Hà Nội,97,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,67%
2025-05-06T14:01:42.634231+07:00,Hà Nội,96,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,67%
2025-05-06T15:01:49.496766+07:00,Hà Nội,91,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.8 km/h,65%
2025-05-06T16:01:46.501593+07:00,Hà Nội,86,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.4 km/h,63%
2025-05-06T17:01:54.556293+07:00,Hà Nội,84,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.9 km/h,69%
2025-05-06T18:01:40.239906+07:00,Hà Nội,93,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.9 km/h,69%
2025-05-06T19:02:06.260748+07:00,Hà Nội,102,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.1 km/h,87%
2025-05-06T20:10:46.327678+07:00,Hà Nội,106,/dl/web/weather/ic-w-12-night-rain-full.svg,14.8 km/h,91%
2025-05-06T21:01:44.994104+07:00,Hà Nội,107,/dl/web/weather/ic-w-12-night-rain-full.svg,14.8 km/h,91%
2025-05-06T22:02:03.513409+07:00,Hà Nội,106,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.6 km/h,93%
2025-05-06T23:01:49.856744+07:00,Hà Nội,97,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.1 km/h,94%
2025-05-07T00:01:45.733920+07:00,Hà Nội,94,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.6 km/h,95%
2025-05-07T01:01:49.233806+07:00,Hà Nội,82,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.8 km/h,96%
2025-05-07T02:01:40.248620+07:00,Hà Nội,80,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.8 km/h,96%
2025-05-07T03:01:47.391583+07:00,Hà Nội,77,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.3 km/h,95%
2025-05-07T04:01:51.873344+07:00,Hà Nội,81,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.3 km/h,95%
2025-05-07T05:01:33.282768+07:00,Hà Nội,75,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.8 km/h,96%
2025-05-07T06:01:42.488110+07:00,Hà Nội,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.4 km/h,95%
2025-05-07T07:04:42.138775+07:00,Hà Nội,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.4 km/h,90%
